OID_,OBJECTID,GEO_ID,TYPE_DESC,SCODE_NAME,LCODE_NAME,NAME
1154,1440,1440.000000000000000,CGSP, ,3020,ROSEDALE RAVINE LANDS
1155,1441,1441.000000000000000,CGSP, ,355114,MAPLE CLAIRE PARK
1156,1442,1442.000000000000000,CGSP, ,355114,MAPLE CLAIRE PARK
1157,1443,1443.000000000000000,CGSP, ,3020,ROSEDALE RAVINE LANDS
1158,1351,1351.000000000000000,CGSP, ,355346,ROUGE PARK
1159,1352,1352.000000000000000,CGSP, ,355346,ROUGE PARK
1160,1353,1353.000000000000000,CGSP, ,355346,ROUGE PARK
1161,4306355,44202.000000000000000,CGSP,44202,44202,ELLESMERE YARD - Building Grounds
1162,4306356,44796.000000000000000,CGSP,44796,44796,JOSEPH BRANT SENIOR ELEMENTARY SCHOOL - Building Grounds
1163,4306357,44806.000000000000000,CGSP,44806,44806,WESTVIEW CENTENNIAL SECONDARY SCHOOL - Building Grounds
1164,4306312,32002.000000000000000,CGSP,32002,32002,HORNER AVENUE EMS STATION - Building Grounds
1165,4306376,31510.000000000000000,CGSP,31510,31510,NEW TORONTO SENIORS' CENTRE - Building Grounds
1166,1354,1354.000000000000000,CGSP, ,355346,ROUGE PARK
1167,1355,1355.000000000000000,CGSP, ,355346,ROUGE PARK
1168,1356,1356.000000000000000,CGSP, ,355346,ROUGE PARK
1169,4306377,31659.000000000000000,CGSP,31659,31659,SECORD COMMUNITY CENTRE - Building Grounds
1170,1084,1084.000000000000000,CGSP, ,355346,ROUGE PARK
1171,1085,1085.000000000000000,CGSP, ,355346,ROUGE PARK
1172,4306224,511.000000000000000,CGSP,511,511,HUMBER VALLEY PARK
1173,4306225,1239.000000000000000,CGSP,1239,1239,CLOSE - SPRINGHURST PARKETTE
1174,4306226,844.000000000000000,CGSP,844,844,QUEEN'S GREENBELT
1175,4306227,586.000000000000000,CGSP,586,586,KINSDALE PARK
1176,4306228,992.000000000000000,CGSP,992,992,STADIUM ROAD PARK
1177,4306466,554.000000000000000,CGSP,554,554,JOHN TABOR PARK
1178,4306467,1094.000000000000000,CGSP,1094,1094,WEDGEWOOD PARK - NORTH YORK
1179,4306468,1118.000000000000000,CGSP,1118,1118,WHITE HAVEN PARK
1180,4306417,630.000000000000000,CGSP,630,630,LILLIAN PARK
1181,4306418,59711.000000000000000,CGSP,59711,59711,TRCA LANDS ( 10)
1182,4306419,59712.000000000000000,CGSP,59712,59712,TRCA LANDS ( 11)
1183,4306421,59713.000000000000000,CGSP,59713,59713,TRCA LANDS ( 12)
1184,4306422,59714.000000000000000,CGSP,59714,59714,TRCA LANDS ( 13)
1185,4306423,392.000000000000000,CGSP,392,392,G. ROSS LORD PARK
1186,4306424,283.000000000000000,CGSP,283,283,DON VALLEY BRICK WORKS
1187,4306378,390.000000000000000,CGSP,390,390,FUNDY BAY PARK
1188,4306439,941.000000000000000,CGSP,941,941,SHAWN ""BLU"" ROSE PARK
1189,4306440,501.000000000000000,CGSP,501,501,HORSELEY HILL PARK
1190,4306441,602.000000000000000,CGSP,602,602,L'AMOREAUX SPORTS COMPLEX
1191,4306294,781.000000000000000,CGSP,781,781,OLD MILL SITE PARK
1192,4306367,1808.000000000000000,CGSP,1808,1808,INGLEWOOD PARKETTE
1193,4306510,369.000000000000000,CGSP,369,369,FESTIVAL PARK
1194,4306511,161.000000000000000,CGSP,161,161,CASWELL PARK
1195,4306512,1164.000000000000000,CGSP,1164,1164,ALEX MURRAY PARKETTE
1196,4306513,1228.000000000000000,CGSP,1228,1228,CAVERLEY BOULEVARD SOUTH
1197,4306514,966.000000000000000,CGSP,966,966,SNIDER PARKETTE
1198,4306515,1453.000000000000000,CGSP,1453,1453,OVERDALE TRAFFIC ISLAND
1199,4306442,601.000000000000000,CGSP,601,601,L'AMOREAUX NORTH PARK
1200,4306501,861.000000000000000,CGSP,861,861,REDGRAVE PARK
1201,4306502,59722.000000000000000,CGSP,59722,59722,TRCA LANDS ( 21)
1202,4306503,59723.000000000000000,CGSP,59723,59723,TRCA LANDS ( 22)
1203,4306504,727.000000000000000,CGSP,727,727,MAJOR ABBAS ALI PARK
1204,4306505,188.000000000000000,CGSP,188,188,CHARTWELL PARK
1205,4306368,1426.000000000000000,CGSP,1426,1426,MOURNING DOVE PARK
1206,4306369,977.000000000000000,CGSP,977,977,SPRING GARDEN PARK
1207,4306291,759.000000000000000,CGSP,759,759,NORSEMAN HEIGHTS PARK
1208,4306292,1682.000000000000000,CGSP,1682,1682,CHARLES STREET PARKETTE
1209,4306293,1730.000000000000000,CGSP,1730,1730,ELLESMERE RESERVOIR PARK
1210,4306290,950.000000000000000,CGSP,950,950,SILVERHILL PARK
1211,4306360,59606.000000000000000,CGSP,59606,59606,OAK STREET PARKETTE
1212,4306361,46163.000000000000000,CGSP,46163,46163,REGENT PARK BOULEVARD PARK
1213,4306358,31573.000000000000000,CGSP,31573,31573,DISCO YARD
1214,4306359,31561.000000000000000,CGSP,31561,31561,ROCKCLIFFE YARD
1215,4306362,46402.000000000000000,CGSP,46402,46402,LAWREN HARRIS SQUARE
1216,4306313,1460.000000000000000,CGSP,1460,1460,PHEASANT LANE CENTRAL TRAFFIC ISLAND
1217,4306314,1347.000000000000000,CGSP,1347,1347,HILLAVON DR TRAFFIC ISLAND
1218,4306426,1119.000000000000000,CGSP,1119,1119,WICKSON TRAIL PARK
1219,4306427,920.000000000000000,CGSP,920,920,SANWOOD PARK
1220,4306428,2041.000000000000000,CGSP,2041,2041,YORK STREET OFF RAMP PARK
1221,4306363,44382.000000000000000,CGSP,44382,44382,BOWMORE PUBLIC SCHOOL - Building Grounds
1222,4306364,1734.000000000000000,CGSP,1734,1734,ELWARD - MANSION PARKETTE
1223,4306365,1699.000000000000000,CGSP,1699,1699,CONSTABLE PERCY CUMMINS PARKETTE
1224,4306366,746.000000000000000,CGSP,746,746,MUNICIPAL PARK
1225,1454,1454.000000000000000,CGSP, ,354933,HOME SMITH PARK
1226,1455,1455.000000000000000,CGSP, ,3012,HUMBER RIVER WATERCOURSE
1227,1456,1456.000000000000000,CGSP, ,354840,GLASGOW PARKETTE
1228,1457,1457.000000000000000,CGSP, ,354933,HOME SMITH PARK
1229,4306641,659.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1230,1461,1461.000000000000000,CGSP, ,3008,ETOBICOKE HYDRO GREEN SPACE
1231,1462,1462.000000000000000,CGSP, ,3008,ETOBICOKE HYDRO GREEN SPACE
1232,1463,1463.000000000000000,CGSP, ,354448,CANOE LANDING
1233,1466,1466.000000000000000,CGSP, ,3019,OLD FORT YORK
1234,1156,1156.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
1235,4306643,1264.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1236,4305728,685.000000000000000,CGSP,685,685,MARYVALE PARK
1237,4305729,59825.000000000000000,CGSP,59825,59825,TRCA LANDS ( 64)
1238,4305730,484.000000000000000,CGSP,484,484,HIGH PARK
1239,4305731,59849.000000000000000,CGSP,59849,59849,TRCA LANDS ( 88)
1240,4305732,132.000000000000000,CGSP,132,132,BROADLANDS PARK
1241,4305755,480.000000000000000,CGSP,480,480,HICKORYNUT PARKETTE
1242,4305823,326.000000000000000,CGSP,326,326,EDGEWOOD PARK
1243,4305824,691.000000000000000,CGSP,691,691,MAUREEN PARKETTE
1244,4310142,520.000000000000000,CGSP,520,520,VIOLA DESMOND PARK
1245,4305768,461.000000000000000,CGSP,461,461,HARLANDALE PARKETTE
1246,4305769,648.000000000000000,CGSP,648,648,LORD SEATON PARK
1247,4305770,59831.000000000000000,CGSP,59831,59831,TRCA LANDS ( 70)
1248,4305923,987.000000000000000,CGSP,987,987,ST. LUCIE PARK
1249,4305716,842.000000000000000,CGSP,842,842,PRINGDALE RAVINE
1250,4305798,244.000000000000000,CGSP,244,244,CROCUS PARK
1251,4305799,979.000000000000000,CGSP,979,979,ST. ANDREWS PARK - SCARBOROUGH
1252,4305800,110.000000000000000,CGSP,110,110,BLACK CREEK PARKLAND
1253,4305801,28867.000000000000000,CGSP,28867,28867,GIBSON HOUSE - Building Grounds
1254,4305802,93.000000000000000,CGSP,93,93,BESSARION PARKETTE
1255,4305803,769.000000000000000,CGSP,769,769,NORTHTOWN PARK
1256,4305804,32803.000000000000000,CGSP,32803,32803,BISHOP ALLOTMENT GARDENS
1257,4305805,27834.000000000000000,CGSP,27834,27834,EAST YORK COMMUNITY CENTRE - Building Grounds
1258,4305825,1138.000000000000000,CGSP,1138,1138,WISHING WELL PARK
1259,4305822,1408.000000000000000,CGSP,1408,1408,MCKEE PARKETTE
1260,4305892,782.000000000000000,CGSP,782,782,OLD ORCHARD PARK
1261,4305841,1186.000000000000000,CGSP,1186,1186,BEAUMONT PARK
1262,4305842,1466.000000000000000,CGSP,1466,1466,POPLAR PLAINS PARKETTE
1263,4305843,728.000000000000000,CGSP,728,728,MONARCH PARK
1264,4305844,472.000000000000000,CGSP,472,472,HEALEY WILLAN PARK
1265,4305840,1597.000000000000000,CGSP,1597,1597,WYCHWOOD PARKETTE
1266,4305845,1589.000000000000000,CGSP,1589,1589,WIMBLETON ROAD SOUTH PARKETTE
1267,4305846,1103.000000000000000,CGSP,1103,1103,WEST HILL PARK
1268,4305717,1435.000000000000000,CGSP,1435,1435,NORMAN JEWISON PARK
1269,4305718,1575.000000000000000,CGSP,1575,1575,WESTRIDGE ROAD MEDIAN STRIP
1270,4305719,165.000000000000000,CGSP,165,165,BARBARA HALL PARK
1271,4305715,591.000000000000000,CGSP,591,591,KNOB HILL PARK
1272,4305785,1129.000000000000000,CGSP,1129,1129,WILLOWFIELD GARDENS PARK
1273,4305786,744.000000000000000,CGSP,744,744,MUIRHEAD PARK
1274,4305787,10.000000000000000,CGSP,10,10,ALAMOSA PARK
1275,4305881,672.000000000000000,CGSP,672,672,MAPLE CLAIRE PARK
1276,4305882,59843.000000000000000,CGSP,59843,59843,TRCA LANDS ( 82)
1277,4305880,28871.000000000000000,CGSP,28871,28871,OTTER CREEK CENTRE - Building Grounds
1278,4305676,795.000000000000000,CGSP,795,795,OWEN PARK
1279,4305677,772.000000000000000,CGSP,772,772,NORTHWOOD PARK
1280,4305678,119.000000000000000,CGSP,119,119,BOND PARK
1281,4305679,62.000000000000000,CGSP,62,62,BANTING PARK
1282,4305680,1277.000000000000000,CGSP,1277,1277,DUNCANWOODS GREENBELT
1283,4305681,1176.000000000000000,CGSP,1176,1176,BAKERTON PARKETTE
1284,4305682,264.000000000000000,CGSP,264,264,DEANVAR PARKETTE
1285,4305683,818.000000000000000,CGSP,818,818,PINE POINT PARK
1286,4305920,368.000000000000000,CGSP,368,368,FERRAND DRIVE PARK
1287,4305921,846.000000000000000,CGSP,846,846,QUEEN'S PARK
1288,4305788,812.000000000000000,CGSP,812,812,PEMBERTON PARKETTE
1289,4305790,1267.000000000000000,CGSP,1267,1267,DON LAKE PARKETTE
1290,4305867,479.000000000000000,CGSP,479,479,HERON PARK
1291,4305868,1180.000000000000000,CGSP,1180,1180,BASSWOOD PARKETTE
1292,4305869,1172.000000000000000,CGSP,1172,1172,ASTERFIELD - PLUMROSE BLVD PARKETTE
1293,4305898,1010.000000000000000,CGSP,1010,1010,SUNNYDALE ACRES PARK
1294,4305734,822.000000000000000,CGSP,822,822,PLAYTER GARDENS
1295,4305735,59736.000000000000000,CGSP,59736,59736,TRCA LANDS ( 35)
1296,4305756,1128.000000000000000,CGSP,1128,1128,WILLOWDALE PARK
1297,4305757,14.000000000000000,CGSP,14,14,ALBERT STANDING PARK
1298,4305758,1564.000000000000000,CGSP,1564,1564,VYNER GREENBELT
1299,4305828,1122.000000000000000,CGSP,1122,1122,WILDWOOD CRESCENT PLAYGROUND
1300,4305699,887.000000000000000,CGSP,887,887,ROSA AND SPENCER CLARK PARKETTE
1301,4305700,973.000000000000000,CGSP,973,973,SOUTHWELL PARK
1302,4305701,1065.000000000000000,CGSP,1065,1065,TURNBERRY SOUTH PARK
1303,4305702,1005.000000000000000,CGSP,1005,1005,SUGAR BEACH PARK
1304,4305703,998.000000000000000,CGSP,998,998,STANLEY PARK NORTH - TORONTO
1305,4305704,1566.000000000000000,CGSP,1566,1566,WALLER AVENUE RAVINE LANDS
1306,4305771,1294.000000000000000,CGSP,1294,1294,ELMIRA ROAD ALLOWANCE
1307,4305870,1396.000000000000000,CGSP,1396,1396,LONGMORE PARK
1308,4305871,1139.000000000000000,CGSP,1139,1139,WISHING WELL WOODS
1309,4305872,1159.000000000000000,CGSP,1159,1159,YORKMINSTER PARK
1310,4305895,642.000000000000000,CGSP,642,642,LOCHLEVEN PARK
1311,4305736,1538.000000000000000,CGSP,1538,1538,THE TOLLKEEPER'S PARK
1312,4305737,857.000000000000000,CGSP,857,857,RAVINA GARDENS
1313,4305738,44809.000000000000000,CGSP,44809,44809,GEORGE ANDERSON PUBLIC SCHOOL - Building Grounds
1314,4305733,28982.000000000000000,CGSP,28982,28982,ARCHIVES - TORONTO - Building Grounds
1315,4305808,334.000000000000000,CGSP,334,334,ELKHORN PARKETTE
1316,4305829,1280.000000000000000,CGSP,1280,1280,DUNVEGAN PARKETTE
1317,4305826,1548.000000000000000,CGSP,1548,1548,TWELFTH STREET PARKETTE
1318,4305827,1098.000000000000000,CGSP,1098,1098,WELLS HILL PARK
1319,4305830,12439.000000000000000,CGSP,12439,12439,TRETHEWEY PARK WEST
1320,4305831,1486.000000000000000,CGSP,1486,1486,ROSEMARY PARKETTE
1321,4305832,724.000000000000000,CGSP,724,724,MITCHELL FIELD PARK
1322,4305833,211.000000000000000,CGSP,211,211,CLOVERCREST PARKETTE
1323,4305772,476.000000000000000,CGSP,476,476,HENDON PARK
1324,4305773,28870.000000000000000,CGSP,28870,28870,MORNINGSIDE SERVICE YARD - Building Grounds
1325,4305774,516.000000000000000,CGSP,516,516,HUMEWOOD PARK
1326,4305896,232.000000000000000,CGSP,232,232,CORVETTE PARK
1327,4305897,806.000000000000000,CGSP,806,806,PARMA PARK
1328,4305720,1083.000000000000000,CGSP,1083,1083,WALLACE EMERSON PARK
1329,4305721,1132.000000000000000,CGSP,1132,1132,WINCHESTER PARK
1330,4305809,804.000000000000000,CGSP,804,804,PARKWAY FOREST PARK
1331,4305810,345.000000000000000,CGSP,345,345,ERWIN KRICKHAHN PARK
1332,4305811,372.000000000000000,CGSP,372,372,FIRVALLEY WOODS
1333,4305812,86.000000000000000,CGSP,86,86,BENNER PARK
1334,4305893,690.000000000000000,CGSP,690,690,MAUGHAN CRESCENT PARKETTE
1335,4309482,817.000000000000000,CGSP,817,817,PHIN PARK
1336,4305850,133.000000000000000,CGSP,133,133,BROOKBANKS PARK
1337,4305851,825.000000000000000,CGSP,825,825,PLUNKETT PARK
1338,4305847,1587.000000000000000,CGSP,1587,1587,WILLOWDALE CEMETERY
1339,4305848,532.000000000000000,CGSP,532,532,IRVING W. CHAPLEY PARK
1340,4309483,1822.000000000000000,CGSP,1822,1822,KENASTON PARK
1341,4305722,558.000000000000000,CGSP,558,558,JOSEPH BURR TYRRELL PARK
1342,492,492.000000000000000,CGSP, ,355431,SPENVALLEY PARK
1343,4305723,78.000000000000000,CGSP,78,78,BELL MANOR PARK
1344,4305791,217.000000000000000,CGSP,217,217,COLLINGWOOD PARK
1345,4305883,145.000000000000000,CGSP,145,145,BYNG PARK
1346,4305684,550.000000000000000,CGSP,550,550,JIMMIE SIMPSON PARK
1347,4305685,23.000000000000000,CGSP,23,23,ALEXANDER STREET PARKETTE
1348,4305686,49.000000000000000,CGSP,49,49,ASHBRIDGES BAY PARK
1349,4305687,814.000000000000000,CGSP,814,814,PERTH SQUARE PARK
1350,4305688,553.000000000000000,CGSP,553,553,JOHN CHANG NEIGHBOURHOOD PARK
1351,4305689,1458.000000000000000,CGSP,1458,1458,PENTLAND PLACE CUL-DE-SAC
1352,4305690,172.000000000000000,CGSP,172,172,CENTENNIAL PARK - ETOBICOKE
1353,4305691,770.000000000000000,CGSP,770,770,NORTHUMBERLAND PLAYGROUND
1354,4305692,440.000000000000000,CGSP,440,440,GRAYDON HALL PARK
1355,4305912,816.000000000000000,CGSP,816,816,PETER STREET BASIN PARK
1356,4305913,307.000000000000000,CGSP,307,307,DUPLEX PARKETTE
1357,499,499.000000000000000,CGSP, ,3069,WINDFIELDS ESTATE
1358,4305792,406.000000000000000,CGSP,406,406,GIBSON PARK
1359,4305793,1197.000000000000000,CGSP,1197,1197,BLOOR GLADSTONE PUBLIC LIBRARY - Building Grounds
1360,4305875,234.000000000000000,CGSP,234,234,COTSWOLD PARK
1361,4305876,1374.000000000000000,CGSP,1374,1374,KENNARD PARKETTE
1362,4305873,763.000000000000000,CGSP,763,763,NORTH HUMBER PARK
1363,4305919,74.000000000000000,CGSP,74,74,BEAUMONDE HEIGHTS PARK
1364,4305739,272.000000000000000,CGSP,272,272,DENNIS FLYNN PARK
1365,4305740,1491.000000000000000,CGSP,1491,1491,ROXBOROUGH - YONGE ST TRAFFIC ISLAND
1366,4305759,968.000000000000000,CGSP,968,968,SNOWHILL PARK
1367,4305760,830.000000000000000,CGSP,830,830,PORT UNION VILLAGE COMMON PARK
1368,4305761,99.000000000000000,CGSP,99,99,BILL HANCOX PARK
1369,4305914,879.000000000000000,CGSP,879,879,RIVERDALE PARK WEST
1370,4305915,18.000000000000000,CGSP,18,18,ALDWYCH PARK
1371,4305705,27845.000000000000000,CGSP,27845,27845,SWANSEA COMMUNITY RECREATION CENTRE - Building Grounds
1372,4305706,1457.000000000000000,CGSP,1457,1457,PAUL GARFINKEL PARKETTE
1373,4305707,1281.000000000000000,CGSP,1281,1281,EASSON AVENUE TRAFFIC ISLAND
1374,1094,1094.000000000000000,CGSP, ,355346,ROUGE PARK
1375,1095,1095.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
1376,1097,1097.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
1377,938,938.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1378,4305741,1567.000000000000000,CGSP,1567,1567,WALMER RD PARKETTE
1379,4305742,1562.000000000000000,CGSP,1562,1562,VOYAGER COURT NORTH CUL-DE-SAC
1380,4305743,164.000000000000000,CGSP,164,164,CAWTHRA PLAYGROUND
1381,4305744,1954.000000000000000,CGSP,1954,1954,SEVERN CREEK PARK
1382,4305745,1592.000000000000000,CGSP,1592,1592,WINTERBOURNE COURT CUL-DE-SAC
1383,4305834,27836.000000000000000,CGSP,27836,27836,HERBERT H. CARNEGIE CENTENNIAL CENTRE - Building Grounds
1384,4305835,423.000000000000000,CGSP,423,423,GLENDORA PARK
1385,4305836,294.000000000000000,CGSP,294,294,DRIFTWOOD PARK
1386,4305708,1101.000000000000000,CGSP,1101,1101,WEST BIRKDALE PARK
1387,4305709,707.000000000000000,CGSP,707,707,MEL LASTMAN SQUARE
1388,4305710,1187.000000000000000,CGSP,1187,1187,BEECROFT PARK
1389,4305711,315.000000000000000,CGSP,315,315,EAST POINT PARK
1390,4305776,27849.000000000000000,CGSP,27849,27849,OAKRIDGE COMMUNITY RECREATION CENTRE - Building Grounds
1391,4305777,275.000000000000000,CGSP,275,275,DENTONIA PARK
1392,4305778,576.000000000000000,CGSP,576,576,KENNETH PARK
1393,4305874,59734.000000000000000,CGSP,59734,59734,TRCA LANDS ( 33)
1394,4305877,276.000000000000000,CGSP,276,276,DERRYDOWNS PARK
1395,4305746,786.000000000000000,CGSP,786,786,ONTARIO STREET PARKETTE
1396,4305813,206.000000000000000,CGSP,206,206,CLIFFSIDE RAVINE
1397,4305814,32804.000000000000000,CGSP,32804,32804,DAVENTRY GARDEN
1398,4305815,27831.000000000000000,CGSP,27831,27831,BIRKDALE COMMUNITY CENTRE - Building Grounds
1399,4305816,1404.000000000000000,CGSP,1404,1404,MANSE ROAD PARK
1400,4305817,106.000000000000000,CGSP,106,106,BIRKDALE RAVINE
1401,4305894,536.000000000000000,CGSP,536,536,J.T. WATSON PARKETTE
1402,4305779,926.000000000000000,CGSP,926,926,SCARDEN PARK
1403,4305775,1147.000000000000000,CGSP,1147,1147,WOODBOROUGH PARK
1404,4305780,1386.000000000000000,CGSP,1386,1386,LAKERIDGE PARKETTE
1405,4305781,1561.000000000000000,CGSP,1561,1561,VILLAWAYS PARK
1406,4305918,1337.000000000000000,CGSP,1337,1337,GREY ABBEY RAVINE
1407,4305818,2.000000000000000,CGSP,2,2,ABBOTSFORD PARK
1408,4305884,833.000000000000000,CGSP,833,833,PRAIRIE DRIVE PARK
1409,4305885,555.000000000000000,CGSP,555,555,JONATHAN ASHBRIDGE PARK
1410,4305693,320.000000000000000,CGSP,320,320,EASTVIEW PARK
1411,4305694,304.000000000000000,CGSP,304,304,DUNLACE PARK
1412,4305852,993.000000000000000,CGSP,993,993,STAFFORD PARK
1413,4305853,471.000000000000000,CGSP,471,471,HAWKSBURY PARK
1414,4305854,384.000000000000000,CGSP,384,384,FRANK FAUBERT WOOD LOT
1415,4305855,203.000000000000000,CGSP,203,203,CLARINDA PARK
1416,4305856,803.000000000000000,CGSP,803,803,PARKVIEW PARK
1417,4305724,1169.000000000000000,CGSP,1169,1169,AMBERDALE RAVINE PARK
1418,4305725,28023.000000000000000,CGSP,28023,28023,WILLOWDALE LAWN BOWLING CLUB - Building Grounds
1419,4305726,504.000000000000000,CGSP,504,504,HULLMAR PARK
1420,4305727,815.000000000000000,CGSP,815,815,PETER SECOR PARK
1421,4305906,144.000000000000000,CGSP,144,144,BUTTONWOOD PARK
1422,4305907,53.000000000000000,CGSP,53,53,AVALON PARKETTE
1423,4305908,981.000000000000000,CGSP,981,981,DON PANOS PARKETTE
1424,4305909,1209.000000000000000,CGSP,1209,1209,BROADVIEW SUBWAY STATION PARKETTE
1425,4305910,1329.000000000000000,CGSP,1329,1329,GLENLAKE SQUARE
1426,4305911,790.000000000000000,CGSP,790,790,ORMSKIRK PARK
1427,4305762,789.000000000000000,CGSP,789,789,ORIOLE PARK - TORONTO
1428,4305763,463.000000000000000,CGSP,463,463,HARRISON PROPERTIES
1429,4305764,1259.000000000000000,CGSP,1259,1259,DANFORTH - BIRCHMOUNT PARKETTE
1430,4305765,584.000000000000000,CGSP,584,584,KINGSVIEW PARK
1431,4305916,313.000000000000000,CGSP,313,313,EAST LYNN PARK
1432,4305917,1399.000000000000000,CGSP,1399,1399,LYNNDALE PARKETTE
1433,4305794,59839.000000000000000,CGSP,59839,59839,TRCA LANDS ( 78)
1434,939,939.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1435,940,940.000000000000000,CGSP, ,355346,ROUGE PARK
1436,4305795,44064.000000000000000,CGSP,44064,44064,FOREST VALLEY OUTDOOR EDUCATION CENTRE
1437,4305747,394.000000000000000,CGSP,394,394,GALLOWAY PARK
1438,4305748,444.000000000000000,CGSP,444,444,GREENVALE PARK
1439,4305749,59838.000000000000000,CGSP,59838,59838,TRCA LANDS ( 77)
1440,4305750,985.000000000000000,CGSP,985,985,ST. JAMES PARK
1441,4305751,259.000000000000000,CGSP,259,259,DAVID CROMBIE PARK
1442,4305837,227.000000000000000,CGSP,227,227,CORNELL PARK
1443,4305838,1218.000000000000000,CGSP,1218,1218,CANTERBURY PLACE  - Open Green Space
1444,4305839,1427.000000000000000,CGSP,1427,1427,MULHAM PLACE TRAFFIC ISLAND
1445,4305712,159.000000000000000,CGSP,159,159,CASSANDRA PARK
1446,4305713,671.000000000000000,CGSP,671,671,MANHATTAN PARK
1447,4305714,567.000000000000000,CGSP,567,567,KAY PARK
1448,943,943.000000000000000,CGSP, ,3003,CITY WIDE OPEN SPACE
1449,4305796,811.000000000000000,CGSP,811,811,PELMO PARK
1450,4305797,725.000000000000000,CGSP,725,725,MOATFIELD FARM PARK
1451,4305819,988.000000000000000,CGSP,988,988,ST. MARGARETS PARKETTE
1452,4305820,468.000000000000000,CGSP,468,468,HAVENBROOK PARK
1453,4305821,656.000000000000000,CGSP,656,656,LYNEDOCK PARK
1454,4305901,59830.000000000000000,CGSP,59830,59830,TRCA LANDS ( 69)
1455,4305782,1469.000000000000000,CGSP,1469,1469,PRINCESS PARK
1456,4305784,1514.000000000000000,CGSP,1514,1514,SPINNEY GREENBELT
1457,4305857,1014.000000000000000,CGSP,1014,1014,SUSAN TIBALDI PARKETTE
1458,4305858,1348.000000000000000,CGSP,1348,1348,HILLDOWNTREE PARKETTE
1459,4305859,636.000000000000000,CGSP,636,636,LITHUANIA PARK
1460,4305878,9.000000000000000,CGSP,9,9,AILSA CRAIG PARKETTE
1461,4305879,1097.000000000000000,CGSP,1097,1097,WELLESWORTH PARK
1462,4306229,1183.000000000000000,CGSP,1183,1183,BAYSHILL DR TRAFFIC ISLAND
1463,4306230,600.000000000000000,CGSP,600,600,LAMBTON PARK
1464,4305889,1528.000000000000000,CGSP,1528,1528,SUNNYDENE PARK
1465,4305890,675.000000000000000,CGSP,675,675,HTO PARK WEST
1466,4305891,734.000000000000000,CGSP,734,734,MOOREGATE PARK
1467,4305695,448.000000000000000,CGSP,448,448,GUILDWOOD VILLAGE PARK
1468,4305696,310.000000000000000,CGSP,310,310,EARL BALES PARK
1469,4305697,1583.000000000000000,CGSP,1583,1583,WHITFIELD PARKETTE
1470,4305698,631.000000000000000,CGSP,631,631,LINDYLOU PARK
1471,4305766,650.000000000000000,CGSP,650,650,LORRAINE DRIVE PARK
1472,4305860,813.000000000000000,CGSP,813,813,PERTH AVENUE PARKETTE
1473,4305861,617.000000000000000,CGSP,617,617,LEASIDE PARK
1474,4305862,665.000000000000000,CGSP,665,665,MALLABY PARK
